Data;ValorVendaGasolina;ValorVendaEtanol;CotacaoDolarVenda;Indice_Dez93;Ipca_Mensal
2012-09-18;2.828890080342759;2.2523624750224966;2.0274;3532.06;0.57
2012-09-19;2.799015264331355;2.2323810209142296;2.0236;3532.06;0.57
2012-09-20;2.818716464319182;2.2643195313794595;2.0263;3532.06;0.57
2012-09-24;2.761352855381486;2.221390242807202;2.0273;3532.06;0.57
2012-09-25;2.833171592222404;2.247783485250382;2.0251;3532.06;0.57
2012-09-26;2.8064707866652037;2.2338236317942006;2.0341;3532.06;0.57
2012-09-27;2.8281281546945336;2.22307198310182;2.0311;3532.06;0.57
2012-10-01;2.7573570580750495;2.224404388690977;2.026;3552.9;0.59
2012-10-02;2.83332394710051;2.2595348705648615;2.0266;3552.9;0.59
2012-10-03;2.8015777742064647;2.2198106969659466;2.0266;3552.9;0.59
2012-10-04;2.8008044505931755;2.226402104180928;2.0224;3552.9;0.59
2012-10-08;2.805568607184969;2.241605643319816;2.0313;3552.9;0.59
2012-10-09;2.8179807238714005;2.2330872079418227;2.0337;3552.9;0.59
2012-10-10;2.8156993473298217;2.218766035201951;2.0378;3552.9;0.59
2012-10-11;2.8057846899361247;2.1580199540714897;2.0369;3552.9;0.59
2012-10-15;2.7860406037406835;2.1999480519981534;2.0382;3552.9;0.59
2012-10-16;2.812466509485553;2.2292583603195126;2.0351;3552.9;0.59
2012-10-17;2.833867407951457;2.242980236160073;2.0336;3552.9;0.59
2012-10-18;2.824668369294186;2.195203680244306;2.0295;3552.9;0.59
2012-10-22;2.8063510849932762;2.2467819805354274;2.0266;3552.9;0.59
2012-10-23;2.8372235718426535;2.2395510931910865;2.0286;3552.9;0.59
2012-10-24;2.8242324756895183;2.243981491146651;2.0263;3552.9;0.59
2012-10-25;2.8232709598022248;2.2185971947259056;2.0261;3552.9;0.59
2012-10-29;2.8054667692945783;2.233763152575986;2.0296;3552.9;0.59
2012-10-30;2.8370605540309195;2.236731776958005;2.0323;3552.9;0.59
2012-10-31;2.8218952441807668;2.2413518458543376;2.0313;3552.9;0.59
2012-11-01;2.81561912019532;2.2113202520168;2.0312;3574.22;0.6
2012-11-05;2.7900728599504214;2.2016798500458457;2.035;3574.22;0.6
2012-11-06;2.8479818689279495;2.2638362717988;2.0341;3574.22;0.6
2012-11-07;2.8198699944534744;2.2167067213193725;2.033;3574.22;0.6
2012-11-08;2.851018873584188;2.222860683650264;2.0357;3574.22;0.6
2012-11-12;2.80629168415687;2.2498600309030383;2.0476;3574.22;0.6
2012-11-13;2.808690802470257;2.212286811477253;2.0614;3574.22;0.6
2012-11-14;2.8394444734830437;2.234919136705801;2.0629;3574.22;0.6
2012-11-19;2.791838412385033;2.201581136320885;2.0745;3574.22;0.6
2012-11-20;2.789120936412763;2.216336789190694;2.0835;3574.22;0.6
2012-11-21;2.8364738789037807;2.247985777655945;2.0924;3574.22;0.6
2012-11-22;2.847349187376395;2.237472501920851;2.0912;3574.22;0.6
2012-11-26;2.810412957193023;2.2048667558008685;2.0787;3574.22;0.6
2012-11-27;2.801279148367662;2.2076440825368975;2.0752;3574.22;0.6
2012-11-28;2.8271396796851573;2.231548812106261;2.0912;3574.22;0.6
2012-11-29;2.8600578713009766;2.2465252879037383;2.0991;3574.22;0.6
2012-12-03;2.803863852450701;2.2051289619087635;2.1121;3602.46;0.79
2012-12-04;2.8384975524515785;2.2521775241196953;2.1077;3602.46;0.79
2012-12-05;2.8275238061356633;2.2350062356867735;2.1046;3602.46;0.79
2012-12-06;2.8623417960115516;2.233427078594789;2.0836;3602.46;0.79
2012-12-10;2.791410752596574;2.190325565155885;2.081;3602.46;0.79
2012-12-11;2.855642718229777;2.297844416130236;2.0743;3602.46;0.79
2012-12-12;2.8116164553310377;2.226241263228299;2.0801;3602.46;0.79
2012-12-13;2.8760777214098656;2.273625407811033;2.0751;3602.46;0.79
2012-12-17;2.8186652869041686;2.2141211820552598;2.0902;3602.46;0.79
2012-12-18;2.8505458469430542;2.279346887644451;2.0966;3602.46;0.79
2012-12-19;2.817632035728327;2.225789803994199;2.0791;3602.46;0.79
2012-12-20;2.799796823712059;2.1743919129585856;2.0625;3602.46;0.79
2012-12-24;2.789781730932421;2.241707516771454;2.0774;3602.46;0.79
2012-12-26;2.8425387326800813;2.2513436191174447;2.0569;3602.46;0.79
2012-12-27;2.8377086173436408;2.224273411304168;2.0483;3602.46;0.79
2012-12-31;2.7968207842750243;2.208550490609797;2.0435;3602.46;0.79
2013-01-02;2.8386309476243876;2.2555399397289766;2.0415;3633.44;0.86
2013-01-03;2.84164124726005;2.2656738608187563;2.0464;3633.44;0.86
2013-01-04;2.8400063532113795;2.320617769244121;2.0425;3633.44;0.86
2013-01-07;2.837182737901684;2.221335342813941;2.0312;3633.44;0.86
2013-01-08;2.858050152705091;2.2827078994654966;2.0286;3633.44;0.86
2013-01-09;2.8131671610304116;2.2413525426735856;2.0417;3633.44;0.86
2013-01-10;2.8400686114939213;2.2905283739085083;2.0358;3633.44;0.86
2013-01-14;2.830364510507028;2.249490461329359;2.0334;3633.44;0.86
2013-01-15;2.844075966016208;2.24911056608901;2.0374;3633.44;0.86
2013-01-16;2.837869156011546;2.2453701443632075;2.0409;3633.44;0.86
2013-01-17;2.841416089830289;2.2387156288864922;2.0411;3633.44;0.86
2013-01-21;2.827459320713392;2.276017504956213;2.042;3633.44;0.86
2013-01-22;2.8474319444991174;2.264188211607829;2.0471;3633.44;0.86
2013-01-23;2.8245892801794485;2.244736457407234;2.0394;3633.44;0.86
2013-01-24;2.8507646834456257;2.267532088987006;2.0344;3633.44;0.86
2013-01-28;2.8327702660881924;2.282927142396029;2.0241;3633.44;0.86
2013-01-29;2.8486507150361433;2.27729804959883;1.9912;3633.44;0.86
2013-01-30;2.857972833238485;2.2558140528944004;1.99;3633.44;0.86
2013-01-31;2.847762350897106;2.187126428831713;1.9883;3633.44;0.86
2013-02-04;2.953477523028166;2.285064685192697;1.9893;3655.24;0.6
2013-02-05;2.9688664422562048;2.298538343322161;1.9881;3655.24;0.6
2013-02-06;2.946715937588994;2.2741999695887514;1.9884;3655.24;0.6
2013-02-07;2.930354350164416;2.2261533252156505;1.9789;3655.24;0.6
2013-02-13;2.968390547376392;2.291650141812352;1.967;3655.24;0.6
2013-02-14;2.9831062759807514;2.3151924831906534;1.9666;3655.24;0.6
2013-02-15;2.944397403886968;2.280027989065894;1.96;3655.24;0.6
2013-02-18;2.9337993659723933;2.291755689064797;1.9676;3655.24;0.6
2013-02-19;2.9431113138347955;2.3126465506097666;1.9597;3655.24;0.6
2013-02-20;2.962924154218646;2.293959106680852;1.957;3655.24;0.6
2013-02-21;2.9667999088400054;2.342709278345614;1.972;3655.24;0.6
2013-02-25;2.950781068639611;2.297312776857558;1.9676;3655.24;0.6
2013-02-26;2.981198042704613;2.345294593539314;1.9818;3655.24;0.6
2013-02-27;2.9717829815873062;2.3195469806687217;1.9807;3655.24;0.6
2013-02-28;2.956312596715443;2.3158158607687795;1.9754;3655.24;0.6
2013-03-04;2.9664089410241945;2.320280304984266;1.9827;3672.42;0.47
2013-03-05;2.976900962978446;2.371777994847815;1.9693;3672.42;0.47
2013-03-06;2.956602161436229;2.3066191233411026;1.9673;3672.42;0.47
2013-03-07;2.971105502525667;2.3326329473581695;1.9642;3672.42;0.47
2013-03-11;2.974226824110432;2.3336269144179873;1.9552;3672.42;0.47
2013-03-12;2.978675682989113;2.3560267647837563;1.9585;3672.42;0.47
2013-03-13;2.9694917469463613;2.3363438828176446;1.9619;3672.42;0.47
2013-03-14;3.003502920877627;2.3682338358486623;1.9676;3672.42;0.47
2013-03-18;2.9691482789122388;2.3117862496150354;1.9871;3672.42;0.47
2013-03-19;2.963555939681654;2.344940177566597;1.983;3672.42;0.47
2013-03-20;2.9601516921765447;2.335533987437022;1.9868;3672.42;0.47
2013-03-21;3.017736578848042;2.4158083196277325;1.9931;3672.42;0.47
2013-03-25;2.9786860694468493;2.386181618432444;2.014;3672.42;0.47
2013-03-26;2.965882602019249;2.349242760295936;2.0087;3672.42;0.47
2013-03-27;2.9298758034030166;2.3215492658270467;2.0185;3672.42;0.47
2013-03-28;2.9788053711111484;2.3527086807025697;2.0138;3672.42;0.47
2013-04-01;3.0046432603673967;2.418174709322837;2.0186;3692.62;0.55
2013-04-02;2.95953201169961;2.3514507670271696;2.0179;3692.62;0.55
2013-04-03;2.9465950879777765;2.3269812290002783;2.0239;3692.62;0.55
2013-04-04;2.9518492290880545;2.3345551978715933;2.0201;3692.62;0.55
2013-04-08;2.9676460234520774;2.360172255515606;1.9902;3692.62;0.55
2013-04-09;2.9614453776377903;2.396561235012978;1.9861;3692.62;0.55
2013-04-10;2.948385173021048;2.3527740070292746;1.981;3692.62;0.55
2013-04-11;2.988887986324725;2.3117198615757077;1.9736;3692.62;0.55
2013-04-15;3.0039646831005897;2.3913191605272632;1.979;3692.62;0.55
2013-04-16;2.941455467595484;2.345699125328771;1.9903;3692.62;0.55
2013-04-17;2.9577799579001827;2.3556401152118562;1.9939;3692.62;0.55
2013-04-18;2.985823206348089;2.3078357641133382;2.0152;3692.62;0.55
2013-04-22;2.989329123192478;2.4183888949419194;2.0154;3692.62;0.55
2013-04-23;2.9577098351904727;2.366002161446579;2.017;3692.62;0.55
2013-04-24;2.948925420383731;2.3667122868986157;2.0244;3692.62;0.55
2013-04-25;2.964299964600635;2.3196911207310245;2.0119;3692.62;0.55
2013-04-26;3.084;2.3945;2.0001;3692.62;0.55
2013-04-29;2.988368693580509;2.3722324340581644;1.9999;3692.62;0.55
2013-04-30;2.9380862310266003;2.350340312554573;2.0017;3692.62;0.55
2013-05-02;2.949200909714401;2.3460739067885865;2.0095;3706.28;0.37
2013-05-03;2.91225;2.2053375;2.0093;3706.28;0.37
2013-05-06;2.9539332372271407;2.374429636118658;2.0143;3706.28;0.37
2013-05-07;2.978614389147898;2.4055815621778174;2.011;3706.28;0.37
2013-05-08;2.9372334544328895;2.352878119304706;2.003;3706.28;0.37
2013-05-09;2.928820550947705;2.3131318341892695;2.0051;3706.28;0.37
2013-05-13;2.968427329445329;2.371385275707157;2.015;3706.28;0.37
2013-05-14;2.972957190830566;2.4207124372067117;2.0063;3706.28;0.37
2013-05-15;2.942231682513681;2.3455811104660897;2.0233;3706.28;0.37
2013-05-16;2.943144024629968;2.303333508880921;2.0254;3706.28;0.37
2013-05-20;3.005379398292875;2.409652634165706;2.0333;3706.28;0.37
2013-05-21;2.96009758655885;2.3740001301818503;2.0402;3706.28;0.37
2013-05-22;2.932742657035179;2.3511207851454707;2.0387;3706.28;0.37
2013-05-23;2.9645535801899894;2.3129769785452097;2.0537;3706.28;0.37
2013-05-27;2.958918860861772;2.4102043840571223;2.0527;3706.28;0.37
2013-05-28;2.930589720564284;2.352235753376559;2.0616;3706.28;0.37
2013-05-29;2.9808687662049853;2.3738957216298213;2.0894;3706.28;0.37
2013-06-03;2.977439961128716;2.4260237402075973;2.1355;3715.92;0.26
2013-06-04;2.962304352103899;2.3887309919749584;2.1282;3715.92;0.26
2013-06-05;2.9435655877137545;2.340179846521465;2.1235;3715.92;0.26
2013-06-06;2.9157575893640524;2.281202178988657;2.125;3715.92;0.26
2013-06-10;2.9593626448272454;2.419700292705475;2.1506;3715.92;0.26
2013-06-11;2.950237284893235;2.3590801824261027;2.1521;3715.92;0.26
2013-06-12;2.9555997562809897;2.3397666112302367;2.142;3715.92;0.26
2013-06-13;2.9364058499864445;2.2833243402188383;2.1447;3715.92;0.26
2013-06-17;2.921406455689768;2.3164762668487486;2.1538;3715.92;0.26
2013-06-18;2.957431836347939;2.354159848873629;2.1706;3715.92;0.26
2013-06-19;2.9385907074614708;2.318297862751318;2.1744;3715.92;0.26
2013-06-20;2.954241441974329;2.3138645360683996;2.2523;3715.92;0.26
2013-06-24;2.9208152505000164;2.306774916564512;2.2515;3715.92;0.26
2013-06-25;2.957556614908463;2.351430197255034;2.2185;3715.92;0.26
2013-06-26;2.9538230704364548;2.331050518312487;2.1975;3715.92;0.26
2013-06-27;2.942966904400794;2.303826565584751;2.1846;3715.92;0.26
2013-07-01;2.9205377955554837;2.3010755230805113;2.2297;3717.03;0.03
2013-07-02;2.9712479469524813;2.378810337000769;2.2412;3717.03;0.03
2013-07-03;2.9284159556308764;2.321703541437225;2.2634;3717.03;0.03
2013-07-04;2.9574874040659616;2.2959194070013176;2.2595;3717.03;0.03
2013-07-08;2.931083532407894;2.3461653921604566;2.2583;3717.03;0.03
2013-07-09;2.9829950857280294;2.402741755746248;2.2628;3717.03;0.03
2013-07-10;2.910956715370336;2.3176206576088805;2.2697;3717.03;0.03
2013-07-11;2.995775955294835;2.2996011652015493;2.2672;3717.03;0.03
2013-07-12;2.8946851851851854;2.078444444444444;2.267;3717.03;0.03
2013-07-15;2.949325063986593;2.3494715434077635;2.2548;3717.03;0.03
2013-07-16;2.9724659698752878;2.354312147273238;2.2353;3717.03;0.03
2013-07-17;2.92605192362686;2.3207665745772554;2.2372;3717.03;0.03
2013-07-18;2.9162036429623326;2.2754060982335744;2.2297;3717.03;0.03
2013-07-22;2.9425772551451046;2.3275536694263;2.2386;3717.03;0.03
2013-07-23;2.9744500118651938;2.352114379807192;2.2267;3717.03;0.03
2013-07-24;2.9123933060742577;2.3077224231942197;2.2348;3717.03;0.03
2013-07-25;2.9149723916419603;2.269686732778273;2.2497;3717.03;0.03
2013-07-29;2.869743471309212;2.252733278268731;2.2609;3717.03;0.03
2013-07-30;2.9531244317551866;2.362228102455197;2.2734;3717.03;0.03
2013-07-31;2.9270446282472937;2.3015257591403606;2.2903;3717.03;0.03
2013-08-01;2.9290405134694755;2.295032317618661;2.2914;3725.95;0.24
2013-08-05;2.8825451943983365;2.2695801688223187;2.301;3725.95;0.24
2013-08-06;2.983238247015171;2.3783301932713306;2.2955;3725.95;0.24
2013-08-07;2.918339952942056;2.2951664507039657;2.3028;3725.95;0.24
2013-08-08;2.936739321229244;2.2978172276543547;2.2882;3725.95;0.24
2013-08-12;2.9521309657373593;2.3594529493599508;2.2722;3725.95;0.24
2013-08-13;2.965254479165459;2.3457683970076406;2.3035;3725.95;0.24
2013-08-14;2.930815490690065;2.3129377989792785;2.3118;3725.95;0.24
2013-08-15;2.943774841077497;2.322784018381998;2.3434;3725.95;0.24
2013-08-19;2.95804671375531;2.3585284386842402;2.398;3725.95;0.24
2013-08-20;2.9456547980256196;2.3332769703529177;2.3943;3725.95;0.24
2013-08-21;2.927096344401632;2.2972084524941416;2.4169;3725.95;0.24
2013-08-22;2.982478769115306;2.3424914913471175;2.4457;3725.95;0.24
2013-08-26;2.9031262173559904;2.2793101702907403;2.3705;3725.95;0.24
2013-08-27;2.95525302998632;2.3452456126004035;2.3998;3725.95;0.24
2013-08-28;2.9283916560684613;2.318640927977537;2.3515;3725.95;0.24
2013-08-29;2.9312524059934524;2.287182120224544;2.3578;3725.95;0.24
2013-09-02;2.899777815022421;2.321396862990905;2.3643;3738.99;0.35
2013-09-03;2.966413690519888;2.352287042884094;2.3897;3738.99;0.35
2013-09-04;2.9443614562261153;2.305733946833008;2.3538;3738.99;0.35
2013-09-05;2.927066991587139;2.283353130953216;2.3314;3738.99;0.35
2013-09-09;2.92458467362556;2.3171288367552982;2.2868;3738.99;0.35
2013-09-10;2.9705992477282703;2.333723447240656;2.2779;3738.99;0.35
2013-09-11;2.9164587129238204;2.271993181587294;2.2947;3738.99;0.35
2013-09-12;2.9158722071094214;2.2565457826781;2.2769;3738.99;0.35
2013-09-16;2.9229330396483983;2.329997502487569;2.2649;3738.99;0.35
2013-09-17;2.9818126416605333;2.3514406828032013;2.2617;3738.99;0.35
2013-09-18;2.91758057412476;2.301053186990417;2.2489;3738.99;0.35
2013-09-19;2.9090716524078934;2.302565994459646;2.2036;3738.99;0.35
2013-09-23;2.9492318268971376;2.346369200019335;2.2033;3738.99;0.35
2013-09-24;2.962194296854548;2.338631386921283;2.2031;3738.99;0.35
2013-09-25;2.928221173598229;2.3066089904662435;2.2224;3738.99;0.35
2013-09-26;2.9404666674162403;2.280490800054906;2.2285;3738.99;0.35
2013-09-30;2.9626906908828663;2.3715044676312247;2.23;3738.99;0.35
2013-10-01;2.944195225905889;2.325376944078604;2.2123;3760.3;0.57
2013-10-02;2.944311277076707;2.3140558580841386;2.2088;3760.3;0.57
2013-10-03;2.947284068512694;2.290254489293549;2.2069;3760.3;0.57
2013-10-07;2.941778758270344;2.3336461835399533;2.2087;3760.3;0.57
2013-10-08;2.9192070302183803;2.2930612733971834;2.2016;3760.3;0.57
2013-10-09;2.944056718280358;2.3193988097954468;2.2054;3760.3;0.57
2013-10-10;2.906165187791227;2.2722045305152627;2.185;3760.3;0.57
2013-10-14;2.9553332995619983;2.349114338653511;2.1817;3760.3;0.57
2013-10-15;2.913773387213534;2.291673865055108;2.1818;3760.3;0.57
2013-10-16;2.9473488450301892;2.316808496116094;2.1629;3760.3;0.57
2013-10-17;2.9336546886723895;2.2292256716327343;2.1611;3760.3;0.57
2013-10-21;2.937547484636805;2.3130508316370504;2.1738;3760.3;0.57
2013-10-22;2.9644089470250115;2.325166748588774;2.176;3760.3;0.57
2013-10-23;2.9540656048246743;2.330646869440438;2.1826;3760.3;0.57
2013-10-24;2.9178191055589346;2.267480364646013;2.2003;3760.3;0.57
2013-10-28;2.9413567589991643;2.3346685835656045;2.1846;3760.3;0.57
2013-10-29;2.9447374573110996;2.3253799954320327;2.1804;3760.3;0.57
2013-10-30;2.958566830557172;2.3272457046976127;2.1888;3760.3;0.57
2013-10-31;2.923505826050013;2.2880881128329484;2.2026;3760.3;0.57
2013-11-04;2.920556722537018;2.3207270382086778;2.2426;3780.61;0.54
2013-11-05;2.92299439443835;2.3101575633957645;2.2747;3780.61;0.54
2013-11-06;2.9733556077025933;2.346160579731344;2.2785;3780.61;0.54
2013-11-07;2.970417090805234;2.3013553750571303;2.2825;3780.61;0.54
2013-11-11;2.8847138254835474;2.29616910765874;2.3142;3780.61;0.54
2013-11-12;2.9401105589322567;2.3230816944631116;2.3362;3780.61;0.54
2013-11-13;2.9572571688665388;2.303656653994493;2.3234;3780.61;0.54
2013-11-14;2.9682807134737246;2.3311011120786675;2.3289;3780.61;0.54
2013-11-18;2.9428420195275553;2.3502984368607343;2.2828;3780.61;0.54
2013-11-19;2.9603576189501686;2.337561844852156;2.2662;3780.61;0.54
2013-11-20;2.9064661841983246;2.2497910288873144;2.2726;3780.61;0.54
2013-11-21;2.9436592472012904;2.335515088232077;2.3067;3780.61;0.54
2013-11-22;2.900896875539873;2.1929778381101652;2.2913;3780.61;0.54
2013-11-25;2.957654560643491;2.361970237447789;2.2871;3780.61;0.54
2013-11-26;2.9532682151754726;2.329499263863293;2.304;3780.61;0.54
2013-11-27;2.9089305493935913;2.270024270042823;2.3058;3780.61;0.54
2013-11-28;2.9605843577029924;2.3645488582189578;2.3208;3780.61;0.54
2013-12-02;3.041307512945688;2.3818895907956064;2.3449;3815.39;0.92
2013-12-03;3.0349670076860984;2.375855294326175;2.3558;3815.39;0.92
2013-12-04;3.029183009367237;2.3626891686939535;2.374;3815.39;0.92
2013-12-05;2.975886075908885;2.3247055675983077;2.3747;3815.39;0.92
2013-12-09;3.057892485475242;2.3881524976384885;2.3225;3815.39;0.92
2013-12-10;3.0269304424743204;2.3639435377654987;2.3102;3815.39;0.92
2013-12-11;3.030940497384563;2.36535977154451;2.3262;3815.39;0.92
2013-12-12;3.0297367597390368;2.320777552766478;2.3338;3815.39;0.92
2013-12-16;3.0412469233092407;2.3620685881567125;2.3255;3815.39;0.92
2013-12-17;3.062096716348766;2.3895391616263932;2.3221;3815.39;0.92
2013-12-18;3.0220253753980586;2.3497118283136174;2.3274;3815.39;0.92
2013-12-19;3.0564993537320166;2.3554365190061266;2.3528;3815.39;0.92
2013-12-23;3.0377901045472337;2.377318384129976;2.3706;3815.39;0.92
2013-12-24;3.0773356051491265;2.4141465123806998;2.3554;3815.39;0.92
2013-12-26;3.036814200981126;2.3479428838706773;2.3507;3815.39;0.92
2013-12-27;3.0095756211830103;2.2422926127566076;2.3538;3815.39;0.92
2013-12-30;3.044950341696332;2.390082581887025;2.3426;3815.39;0.92
2013-12-31;3.0116221552133986;2.3890352497315748;2.3426;3815.39;0.92
2014-01-02;3.0386466026751777;2.3703784830517614;2.3975;3836.37;0.55
2014-01-03;3.057992129660912;2.371744372745633;2.3741;3836.37;0.55
2014-01-06;3.0579334317563327;2.3920904805693395;2.3789;3836.37;0.55
2014-01-07;3.0094181404661082;2.3409933472488604;2.3634;3836.37;0.55
2014-01-08;2.9836421054396265;2.3324465820934557;2.3779;3836.37;0.55
2014-01-09;3.067782274305378;2.3933336409007326;2.396;3836.37;0.55
2014-01-13;2.999699100088835;2.4131689161999827;2.3491;3836.37;0.55
2014-01-14;3.0487618408248136;2.3816716514970553;2.3617;3836.37;0.55
2014-01-15;3.042324022999598;2.3944956308257876;2.347;3836.37;0.55
2014-01-16;3.058096744385204;2.3923222206115895;2.3683;3836.37;0.55
2014-01-20;2.9745332535482474;2.3175795674127664;2.3335;3836.37;0.55
2014-01-21;3.0671187449757937;2.402518174512731;2.3608;3836.37;0.55
2014-01-22;3.029597204150857;2.394091081782816;2.3601;3836.37;0.55
2014-01-23;3.0581343439268003;2.4142649555038793;2.3761;3836.37;0.55
2014-01-27;3.064115963502874;2.3982009363410053;2.4044;3836.37;0.55
2014-01-28;3.0146384404966793;2.3834578352056983;2.4165;3836.37;0.55
2014-01-29;3.0415036817843646;2.3880096159109803;2.4397;3836.37;0.55
2014-01-30;3.0316438056596953;2.3738395301380204;2.4224;3836.37;0.55
2014-02-03;3.088576745079266;2.4382121321598222;2.409;3862.84;0.69
2014-02-04;3.0128506451422545;2.391169437602002;2.4177;3862.84;0.69
2014-02-05;3.01563089105172;2.3696245968269714;2.4106;3862.84;0.69
2014-02-06;3.024670974405449;2.360260649719661;2.4041;3862.84;0.69
2014-02-10;3.0537141479382353;2.4158796020063362;2.3936;3862.84;0.69
2014-02-11;3.0507835643810965;2.4182619139375254;2.4076;3862.84;0.69
2014-02-12;3.0395162951963104;2.4032328162110885;2.4086;3862.84;0.69
2014-02-13;3.0561254852260014;2.3791070758616715;2.4238;3862.84;0.69
2014-02-17;3.084256537507838;2.43946891169592;2.387;3862.84;0.69
2014-02-18;3.0204079044328207;2.38574298361387;2.3983;3862.84;0.69
2014-02-19;3.031525006715572;2.395325556696511;2.3986;3862.84;0.69
2014-02-20;3.0485909432065066;2.4101152786460953;2.3799;3862.84;0.69
2014-02-24;3.0490698849395246;2.405719305663189;2.3391;3862.84;0.69
2014-02-25;3.05118038917327;2.41829657433693;2.3367;3862.84;0.69
2014-02-26;3.0385872672691905;2.43377789395393;2.3454;3862.84;0.69
2014-02-27;3.036765950736809;2.3860019419467484;2.3436;3862.84;0.69
2014-03-05;3.010034289772743;2.4012017269707866;2.324;3898.38;0.92
2014-03-06;3.0477643330094555;2.4162489929285043;2.3094;3898.38;0.92
2014-03-07;3.0646462909449825;2.428252229588061;2.3382;3898.38;0.92
2014-03-10;3.0299727379814723;2.410008192107109;2.341;3898.38;0.92
2014-03-11;3.048188739647946;2.44364232122831;2.3461;3898.38;0.92
2014-03-12;3.01568268741961;2.414528871114966;2.3649;3898.38;0.92
2014-03-13;3.08022083989498;2.4254012327658057;2.3486;3898.38;0.92
2014-03-17;3.037166554317622;2.457287455414943;2.3518;3898.38;0.92
2014-03-18;3.062442600186784;2.467067896127005;2.3522;3898.38;0.92
2014-03-19;3.0212643289500174;2.4383088415397527;2.3338;3898.38;0.92
2014-03-20;3.0737416267270454;2.4359408240379166;2.342;3898.38;0.92
2014-03-24;3.0304787129197597;2.439813969953215;2.3248;3898.38;0.92
2014-03-25;3.0645431715791323;2.4810599505206743;2.3124;3898.38;0.92
2014-03-26;3.06285960580202;2.456908247407776;2.3119;3898.38;0.92
2014-03-27;3.078291760884813;2.4812458225096057;2.283;3898.38;0.92
2014-03-31;3.034478651721431;2.4618833647813045;2.263;3898.38;0.92
2014-04-01;3.079938562901244;2.5015805376037195;2.262;3924.5;0.67
2014-04-02;3.0406346326506144;2.4637725162506388;2.2711;3924.5;0.67
2014-04-03;3.093955393360789;2.464103504304132;2.2811;3924.5;0.67
2014-04-07;3.0493491466329603;2.4900959887332355;2.2326;3924.5;0.67
2014-04-08;3.087736199417015;2.48828304993914;2.1974;3924.5;0.67
2014-04-09;3.0355341065356116;2.4701871423748223;2.2111;3924.5;0.67
2014-04-10;3.070869493697499;2.4702057880131854;2.1987;3924.5;0.67
2014-04-14;3.0895746724335145;2.5222354485652025;2.2096;3924.5;0.67
2014-04-15;3.0762499067558458;2.4688023834971413;2.2257;3924.5;0.67
2014-04-16;3.0462369156406512;2.4835722085566942;2.2342;3924.5;0.67
2014-04-17;3.103823794952959;2.4915316516586876;2.2482;3924.5;0.67
2014-04-22;3.0728298485104144;2.5276945830219155;2.2449;3924.5;0.67
2014-04-23;3.0435591805203446;2.465745158595651;2.2426;3924.5;0.67
2014-04-24;3.079742438373971;2.4921918315006955;2.2229;3924.5;0.67
2014-04-25;3.061577798726328;2.404502035002035;2.2325;3924.5;0.67
2014-04-28;2.9914819199209113;2.4202682018150914;2.237;3924.5;0.67
2014-04-29;3.0630841710040584;2.492524544943857;2.2199;3924.5;0.67
2014-04-30;3.0771836643136137;2.4868933388130072;2.236;3924.5;0.67
2014-05-05;3.0956553008937;2.5199077082648564;2.2286;3942.55;0.46
2014-05-06;3.070070941744882;2.518048114548231;2.2322;3942.55;0.46
2014-05-07;3.0512460977657874;2.4638161178004965;2.2282;3942.55;0.46
2014-05-08;2.9964347089801042;2.3658297957523553;2.2107;3942.55;0.46
2014-07-01;3.0807425180526824;2.5049376248248842;2.2054;3958.72;0.01
2014-07-02;3.053301947773075;2.458072586800972;2.2134;3958.72;0.01
2014-07-03;3.037140520392315;2.453667751404624;2.2281;3958.72;0.01
2014-07-07;3.0111539315700093;2.4301377433428804;2.2201;3958.72;0.01
2014-07-08;3.0793192644746594;2.504249678047406;2.215;3958.72;0.01
2014-07-09;3.0779509429698977;2.47272765800338;2.2139;3958.72;0.01
2014-07-10;3.0000309752977414;2.4149000277872816;2.2237;3958.72;0.01
2014-07-14;3.083577735615847;2.5076453820249647;2.2176;3958.72;0.01
2014-07-15;3.0474600377328795;2.4587949744514286;2.2195;3958.72;0.01
2014-07-16;3.0490904761383666;2.4590341250529266;2.2193;3958.72;0.01
2014-07-17;3.0623058864149293;2.435023000487106;2.2403;3958.72;0.01
2014-07-21;3.070852008534166;2.519728597908761;2.2238;3958.72;0.01
2014-07-22;3.0716447634836084;2.4709483696421723;2.2129;3958.72;0.01
2014-07-23;3.0273076775788064;2.4421909265018384;2.2202;3958.72;0.01
2014-07-24;3.0872570967011774;2.457117649480686;2.2204;3958.72;0.01
2014-07-25;2.859;2.499;2.2293;3958.72;0.01
2014-07-28;3.0550503705197696;2.443591415863991;2.2302;3958.72;0.01
2014-07-29;3.0830110840896072;2.527360618963652;2.2278;3958.72;0.01
2014-07-30;3.0301131449664505;2.4518854790139724;2.2447;3958.72;0.01
2014-07-31;3.06280019832943;2.4504203081452554;2.2674;3958.72;0.01
2014-08-04;3.0576892575693617;2.4675753001966316;2.2577;3968.62;0.25
2014-08-05;3.088230005648492;2.5327938369418286;2.2756;3968.62;0.25
2014-08-06;3.025554258452555;2.4539754722572957;2.279;3968.62;0.25
2014-08-07;3.091013163699081;2.4451173581369035;2.2802;3968.62;0.25
2014-08-11;3.0677332703410296;2.465577761266464;2.2779;3968.62;0.25
2014-08-12;3.0345600978839133;2.4114727173552963;2.277;3968.62;0.25
2014-08-13;3.0559219862549565;2.4649152000379178;2.2692;3968.62;0.25
